,Brand,ModelName,ModelID,Color,Transmission,mileage,Price,bodyTypeName,FuelType,SellerState,MSRP,DaysOnMarket,OwnerCount,AccidentCount,Alloy Wheels,Backup Camera,Bluetooth,Heated Seats,Navigation System,Leather Seats,Blind Spot Monitoring,Sunroof/Moonroof,Remote Start,CarPlay,Android Auto,Parking Sensors,Adaptive Cruise Control,YearOld,id
6864,Kia,Sorento,d162,SILVER,Automatic,56998.0,27247.0,SUV / Crossover,Gasoline,WI,,73,1.0,0.0,1,1,1,0,0,0,0,0,0,1,1,0,0,2,6864
6865,Subaru,Ascent,d2650,SILVER,CVT,8640.0,43730.0,SUV / Crossover,Gasoline,WI,45995.0,90,1.0,0.0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,6865
6866,Hyundai,Tucson,d98,BLUE,Automatic,22751.0,23842.0,SUV / Crossover,Gasoline,WI,,250,1.0,1.0,1,1,1,1,0,0,1,0,1,1,1,0,0,3,6866
6867,Chevrolet,Silverado 1500,d630,SILVER,Automatic,71275.0,34559.0,Pickup Truck,Gasoline,WI,,193,1.0,0.0,1,1,1,0,1,0,0,0,0,0,0,0,0,5,6867
6868,Land Rover,Range Rover Evoque,d2121,BLACK,Automatic,75884.0,24994.0,SUV / Crossover,Gasoline,WI,,14,2.0,0.0,1,0,0,1,1,0,0,0,0,0,0,0,0,9,6868
6869,Volvo,S60,d511,WHITE,Automatic,12293.0,39483.0,Sedan,Gasoline,WI,,70,1.0,0.0,1,1,0,1,1,0,0,1,0,1,1,1,0,1,6869
6870,Chevrolet,Equinox,d616,SILVER,Automatic,62407.0,26204.0,SUV / Crossover,Gasoline,WI,,26,1.0,0.0,1,1,1,0,0,0,0,0,0,1,1,0,0,2,6870
6871,GMC,Acadia,d925,SILVER,Automatic,103858.0,19987.0,SUV / Crossover,Gasoline,IA,19987.0,11,3.0,0.0,1,1,1,1,1,1,1,1,1,0,0,0,0,8,6871
6872,Kia,Sportage,d164,GRAY,Automatic,17529.0,31497.0,SUV / Crossover,Gasoline,WI,,13,1.0,0.0,1,1,1,1,0,0,1,0,0,1,1,0,0,1,6872
6873,RAM,1500,d2110,WHITE,Automatic,103114.0,28490.0,Pickup Truck,Gasoline,IL,,177,3.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,6873
6874,Mazda,CX-5,d2133,WHITE,Automatic,35516.0,27605.0,SUV / Crossover,Gasoline,WI,,2,1.0,0.0,1,1,1,1,0,0,1,0,0,0,0,0,1,2,6874
6875,GMC,Sierra 3500HD,d973,RED,Automatic,41044.0,68378.0,Pickup Truck,Biodiesel,WI,,20,1.0,0.0,1,1,1,1,1,1,0,0,1,0,0,1,0,3,6875
6876,Nissan,Sentra,d249,SILVER,Automatic,64225.0,18990.0,Sedan,Gasoline,IL,,114,1.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,6876
6877,Buick,LaCrosse,d272,BLACK,Automatic,51020.0,26890.0,Sedan,Gasoline,IL,,7,3.0,0.0,1,1,1,1,1,1,1,0,1,1,1,1,1,5,6877
6878,Hyundai,Sonata,d96,SILVER,Automatic,23979.0,24000.0,Sedan,Gasoline,IL,,100,1.0,0.0,1,1,1,1,0,0,1,0,0,1,1,0,0,3,6878
6879,Kia,Sedona,d160,UNKNOWN,Automatic,12499.0,34975.0,Minivan,Gasoline,IL,,124,1.0,0.0,1,1,1,1,0,1,1,0,0,1,1,0,0,3,6879
6880,Ford,Escape,d330,UNKNOWN,Automatic,103292.0,14163.0,SUV / Crossover,Gasoline,IA,15750.0,20,2.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,7,6880
6881,Chevrolet,Cruze,d2076,RED,Automatic,92478.0,17910.0,Sedan,Gasoline,IL,,210,2.0,0.0,1,1,1,1,1,1,0,0,1,1,1,0,0,5,6881
6882,GMC,Sierra 1500,d116,UNKNOWN,Automatic,41638.0,45980.0,Pickup Truck,Gasoline,IL,,158,1.0,0.0,1,1,1,1,1,1,0,0,1,0,0,0,0,4,6882
6883,Toyota,Sienna,d308,GRAY,Automatic,77580.0,29950.0,Minivan,Gasoline,IL,,21,1.0,0.0,1,1,0,1,0,0,0,1,0,0,0,0,0,5,6883
6884,Toyota,Highlander,d298,BLACK,Automatic,82644.0,29291.0,SUV / Crossover,Gasoline,IA,29291.0,9,1.0,1.0,0,1,1,1,1,1,1,1,0,0,0,0,1,7,6884
6885,Honda,Pilot,d594,GRAY,Automatic,60780.0,30891.0,SUV / Crossover,Gasoline,IA,36995.0,47,1.0,0.0,1,1,1,1,0,0,1,0,1,1,1,0,1,3,6885
6886,Nissan,Murano,d243,SILVER,CVT,72898.0,18691.0,SUV / Crossover,Gasoline,IA,,1,2.0,0.0,1,1,1,1,1,1,1,1,0,0,0,0,0,8,6886
6887,Nissan,Pathfinder,d245,GRAY,CVT,17671.0,32000.0,SUV / Crossover,Gasoline,IL,,147,1.0,0.0,1,1,1,0,0,0,0,0,0,0,0,1,0,2,6887
6888,Toyota,Highlander,d298,RED,Automatic,25878.0,44975.0,SUV / Crossover,Gasoline,IL,,64,1.0,0.0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,6888
6889,Honda,Accord,d585,UNKNOWN,CVT,153076.0,16446.0,Sedan,Gasoline,IA,17150.0,37,2.0,0.0,1,1,1,0,0,1,0,0,0,0,0,0,0,6,6889
6890,GMC,Acadia,d925,BLACK,Automatic,90641.0,26000.0,SUV / Crossover,Gasoline,MO,27265.0,15,1.0,0.0,1,1,1,1,1,0,1,1,1,1,0,0,0,5,6890
6891,Chevrolet,Equinox,d616,WHITE,Automatic,72233.0,26006.0,SUV / Crossover,Gasoline,MO,,55,1.0,1.0,1,1,1,1,0,0,1,0,1,1,1,0,0,4,6891
6892,Ford,Edge,d923,RED,Automatic,8852.0,33750.0,SUV / Crossover,Gasoline,MO,,141,2.0,0.0,1,1,1,1,1,1,1,1,1,1,1,0,0,2,6892
6893,Chevrolet,Malibu,d622,SILVER,Automatic,58667.0,25502.0,Sedan,Gasoline,MO,25976.0,27,1.0,0.0,1,1,0,1,0,0,0,0,0,1,1,0,0,2,6893
6894,Chevrolet,Tahoe,d639,BLACK,Automatic,18727.0,79000.0,SUV / Crossover,Gasoline,IL,,8,1.0,0.0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,6894
6895,Nissan,Armada,d238,WHITE,Automatic,143999.0,20588.0,SUV / Crossover,Gasoline,IL,,27,3.0,0.0,1,1,1,1,1,1,0,1,0,0,0,0,0,7,6895
6896,Jeep,Wrangler Unlimited,d2412,RED,Automatic,14345.0,51875.0,SUV / Crossover,Gasoline,MO,,37,1.0,0.0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,6896
6897,Acura,TLX,d2278,GRAY,Automatic,31425.0,34500.0,Sedan,Gasoline,MO,36000.0,43,1.0,0.0,1,1,0,1,1,1,1,1,1,1,0,0,1,3,6897
6898,Mercedes-Benz,GLE-Class,d2317,GRAY,Automatic,21631.0,84888.0,SUV / Crossover,Gasoline,MO,,21,1.0,0.0,1,0,0,1,1,0,0,1,0,1,1,0,0,3,6898
6899,Chevrolet,Silverado 1500,d630,BLACK,Automatic,37370.0,39990.0,Pickup Truck,Gasoline,IL,,58,1.0,0.0,1,1,1,1,1,1,0,0,1,0,0,1,0,7,6899
6900,Ford,Escape,d330,SILVER,Automatic,96597.0,19792.0,SUV / Crossover,Gasoline,MO,,124,1.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,4,6900
6901,Kia,Sportage,d164,SILVER,Automatic,111178.0,12250.0,SUV / Crossover,Gasoline,MO,,97,2.0,2.0,1,0,1,0,0,0,0,0,0,0,0,0,0,7,6901
6902,Audi,Q7,d930,WHITE,Automatic,33526.0,43995.0,SUV / Crossover,Gasoline,MO,,51,1.0,0.0,1,1,1,1,1,1,1,1,0,1,1,1,0,3,6902
6903,Honda,CR-V,d589,GRAY,CVT,36021.0,29750.0,SUV / Crossover,Gasoline,MO,,72,1.0,0.0,1,1,1,1,0,0,0,1,1,1,1,0,1,2,6903
6904,Jeep,Wrangler Unlimited,d2412,SILVER,Automatic,96913.0,28099.0,SUV / Crossover,Gasoline,MO,,2,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6904
6905,Honda,Accord,d585,RED,CVT,114015.0,17987.0,Sedan,Gasoline,MO,,64,2.0,0.0,1,1,1,0,0,0,0,1,1,1,1,0,0,6,6905
6906,BMW,X5,d393,BROWN,Automatic,109164.0,22792.0,SUV / Crossover,Gasoline,MO,,134,4.0,0.0,1,1,1,1,1,1,0,1,0,0,0,0,0,7,6906
6907,Jeep,Gladiator,d2021,WHITE,Automatic,827.0,55792.0,Pickup Truck,Gasoline,MO,,63,,0.0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,6907
6908,RAM,1500,d2110,BLUE,Automatic,20813.0,40209.0,Pickup Truck,Gasoline,IL,,16,1.0,1.0,1,1,1,0,0,0,0,0,0,1,1,0,0,3,6908
6909,Buick,LaCrosse,d272,WHITE,Automatic,118982.0,14797.0,Sedan,Gasoline,IN,,0,1.0,0.0,1,1,1,1,1,1,0,1,1,1,1,1,0,6,6909
6910,Jeep,Wrangler,d494,BLACK,Automatic,41871.0,42350.0,SUV / Crossover,Gasoline,IL,,20,1.0,0.0,1,1,1,1,1,1,1,0,1,1,1,1,0,4,6910
6911,Lincoln,Continental,d526,WHITE,Automatic,13177.0,40897.0,Sedan,Gasoline,IN,,124,1.0,0.0,1,1,1,1,1,0,1,1,1,1,1,0,1,2,6911
6912,Ford,Edge,d923,BLUE,Automatic,36478.0,27994.0,SUV / Crossover,Gasoline,IL,47110.0,68,2.0,0.0,0,1,1,1,1,1,1,1,1,1,1,1,1,6,6912
6913,Ford,Edge,d923,RED,Automatic,17001.0,34990.0,SUV / Crossover,Gasoline,IL,,98,1.0,0.0,1,0,0,1,0,0,0,0,0,1,1,1,0,3,6913
6914,Honda,Passport,d593,WHITE,Automatic,20363.0,37270.0,SUV / Crossover,Gasoline,WI,42991.0,20,1.0,0.0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,6914
6915,Mercedes-Benz,C-Class,d66,WHITE,Automatic,53410.0,25497.0,Sedan,Gasoline,IL,,56,2.0,0.0,0,1,1,1,1,1,1,1,0,0,0,1,0,6,6915
6916,GMC,Acadia,d925,WHITE,Automatic,67055.0,26483.0,SUV / Crossover,Gasoline,IL,,118,1.0,1.0,1,1,1,1,1,1,1,1,1,0,0,1,0,5,6916
6917,Chevrolet,Tahoe,d639,SILVER,Automatic,13631.0,55999.0,SUV / Crossover,Gasoline,IL,,93,2.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0,2,6917
6918,Jeep,Wrangler Unlimited,d2412,BLACK,Automatic,10552.0,50500.0,SUV / Crossover,Gasoline,IL,,4,1.0,0.0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,6918
6919,Ford,Explorer,d334,BLUE,Automatic,60452.0,31495.0,SUV / Crossover,Gasoline,IL,,60,2.0,0.0,1,1,1,1,1,1,0,0,1,1,1,0,0,4,6919
6920,FIAT,500,d1327,UNKNOWN,Manual,47521.0,11488.0,Hatchback,Gasoline,IL,,32,2.0,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,10,6920
6921,Nissan,Titan,d251,BLUE,Automatic,12212.0,52746.0,Pickup Truck,Gasoline,IL,52854.0,266,1.0,0.0,1,1,1,1,1,1,1,1,1,1,1,0,1,2,6921
6922,Lincoln,MKZ,d974,SILVER,Automatic,114000.0,9999.0,Sedan,Gasoline,MO,,0,2.0,1.0,0,0,0,1,1,0,0,1,0,0,0,0,0,10,6922
6923,Jeep,Wrangler,d494,BLUE,Manual,28695.0,26990.0,SUV / Crossover,Gasoline,IL,,92,3.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,6923
6924,Volkswagen,Atlas,d2507,UNKNOWN,N/A,57847.0,32500.0,SUV / Crossover,Gasoline,IN,,14,1.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,4,6924
6925,Kia,Cadenza,d2215,WHITE,Automatic,46818.0,25953.0,Sedan,Gasoline,IN,,257,2.0,0.0,1,1,1,1,0,1,0,0,0,1,1,0,0,4,6925
6926,Ford,Edge,d923,BLACK,Automatic,52824.0,19750.0,SUV / Crossover,Gasoline,IN,,2,1.0,0.0,1,1,1,0,0,0,0,0,0,0,0,1,0,7,6926
6927,Toyota,Camry,d292,BLACK,Automatic,30703.0,27986.0,Sedan,Gasoline,IN,,30,1.0,2.0,1,1,1,1,0,1,1,0,0,0,0,0,1,4,6927
6928,Jeep,Renegade,d2268,YELLOW,N/A,131625.0,14999.0,SUV / Crossover,Gasoline,IN,,13,1.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,6928
6929,Audi,A7,d2113,GRAY,N/A,94686.0,22447.0,Sedan,Gasoline,IN,,7,3.0,2.0,1,0,0,1,0,0,0,1,0,0,0,0,0,10,6929
6930,Chevrolet,Equinox,d616,RED,N/A,74581.0,23500.0,SUV / Crossover,Gasoline,IN,,1,1.0,1.0,1,1,1,0,0,0,1,0,0,1,1,1,0,4,6930
6931,Chevrolet,Cruze,d2076,RED,Automatic,32293.0,19894.0,Sedan,Gasoline,IN,,5,1.0,1.0,0,1,1,0,1,0,0,0,0,1,1,0,0,4,6931
6932,Kia,Sorento,d162,SILVER,Automatic,42963.0,26897.0,SUV / Crossover,Gasoline,IN,,42,1.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,6932
6933,Chevrolet,Camaro,d606,RED,Automatic,55284.0,21899.0,Coupe,Gasoline,IN,,34,4.0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,0,7,6933
6934,Chevrolet,Silverado 1500,d630,GRAY,Automatic,157573.0,18495.0,Pickup Truck,Flex Fuel Vehicle,IN,,2,3.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,9,6934
6935,Subaru,Crosstrek,d2387,GRAY,CVT,20241.0,34939.0,SUV / Crossover,Gasoline,IN,,205,1.0,0.0,1,1,1,1,1,1,1,1,1,1,1,0,1,2,6935
6936,Dodge,Durango,d651,GRAY,N/A,65051.0,36745.0,SUV / Crossover,Gasoline,IN,,6,1.0,0.0,1,1,1,0,0,0,1,0,0,1,1,1,0,3,6936
6937,Nissan,Altima,d237,RED,N/A,49702.0,21750.0,Sedan,Gasoline,IN,,29,1.0,0.0,1,0,0,1,1,0,0,0,1,0,0,0,0,4,6937
6938,Chevrolet,Silverado 1500,d630,SILVER,Automatic,29097.0,42418.0,Pickup Truck,Gasoline,IN,,245,2.0,0.0,1,1,1,1,0,0,0,0,0,1,1,0,0,3,6938
6939,Ford,F-150,d337,RED,Automatic,46255.0,49822.0,Pickup Truck,Flex Fuel Vehicle,IN,,15,1.0,0.0,1,1,0,1,0,1,0,1,1,1,1,1,0,2,6939
6940,Toyota,Camry,d292,SILVER,Automatic,34989.0,24500.0,Sedan,Gasoline,IN,,103,1.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,1,3,6940
6941,Buick,Enclave,d1029,WHITE,N/A,35671.0,43899.0,SUV / Crossover,Gasoline,IN,,16,1.0,0.0,1,1,1,1,1,0,1,1,1,1,1,0,0,3,6941
6942,Nissan,Sentra,d249,BLACK,CVT,94387.0,15800.0,Sedan,Gasoline,IN,,97,1.0,0.0,0,1,1,1,1,1,1,1,1,1,1,0,1,4,6942
6943,Chevrolet,Colorado,d614,WHITE,Automatic,63613.0,19994.0,Pickup Truck,Gasoline,IL,,160,1.0,0.0,0,1,1,0,0,0,0,0,0,1,1,0,0,4,6943
6944,Chevrolet,Traverse,d1521,RED,Automatic,18396.0,48979.0,SUV / Crossover,Gasoline,IL,,16,1.0,0.0,1,1,1,1,1,1,1,1,1,1,1,0,1,3,6944
6945,Chevrolet,Equinox,d616,BLACK,Automatic,49318.0,22990.0,SUV / Crossover,Gasoline,IL,,3,4.0,0.0,1,1,1,1,1,1,0,1,1,0,0,0,0,6,6945
6946,Dodge,Grand Caravan,d653,SILVER,Automatic,56391.0,18500.0,Minivan,,IL,,65,,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6946
6947,Chevrolet,Silverado 1500,d630,BLACK,Automatic,37243.0,49792.0,Pickup Truck,Gasoline,IL,,61,1.0,0.0,1,1,1,1,1,1,1,0,1,1,1,1,0,2,6947
6948,BMW,M4,d2258,WHITE,Automatic,83309.0,36962.0,Coupe,Gasoline,IL,,7,2.0,1.0,1,1,0,1,1,0,1,0,0,0,0,0,0,7,6948
6949,Dodge,Charger,d733,GRAY,Automatic,5072.0,44995.0,Sedan,Gasoline,IL,,88,2.0,1.0,0,1,1,1,0,0,0,0,1,1,1,0,0,3,6949
6950,Chrysler,Pacifica,d177,WHITE,Automatic,58271.0,34494.0,Minivan,Gasoline,IL,,147,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,0,4,6950
6951,Mazda,MAZDA6,d215,WHITE,Automatic,43980.0,23494.0,Sedan,Gasoline,IL,,110,1.0,0.0,1,1,1,0,1,0,1,0,0,0,0,0,0,5,6951
6952,Ford,Edge,d923,BLUE,Automatic,121297.0,12992.0,SUV / Crossover,Gasoline,IL,13990.0,12,2.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,6952
6953,Ford,F-250 Super Duty,d341,RED,Automatic,55232.0,48999.0,Pickup Truck,Flex Fuel Vehicle,IL,,44,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,6953
6954,Ford,Explorer,d334,GRAY,Automatic,28532.0,32402.0,SUV / Crossover,Gasoline,IL,35990.0,218,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,6954
6955,Ford,F-150,d337,SILVER,Automatic,80615.0,41491.0,Pickup Truck,Gasoline,IL,44990.0,90,1.0,0.0,1,1,0,1,1,1,1,0,1,1,1,0,0,4,6955
6956,Lincoln,MKZ,d974,BLUE,Automatic,28241.0,32986.0,Sedan,Gasoline,IL,,175,1.0,0.0,0,1,1,1,1,0,1,1,1,1,1,1,0,4,6956
6957,BMW,X2,d2623,BLACK,Automatic,27808.0,32836.0,SUV / Crossover,Gasoline,IL,37999.0,217,2.0,0.0,1,1,1,1,1,0,0,0,0,1,0,0,0,4,6957
6958,Lincoln,MKX,d928,BLACK,Automatic,59279.0,34986.0,SUV / Crossover,Gasoline,IL,,94,2.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0,4,6958
6959,Chevrolet,Silverado 1500,d630,BLUE,Automatic,87370.0,27962.0,Pickup Truck,Gasoline,IL,,97,1.0,0.0,1,1,1,0,1,0,0,0,0,0,0,0,0,7,6959
6960,Chevrolet,Impala Limited,d2424,GRAY,Automatic,62167.0,15498.0,Sedan,Flex Fuel Vehicle,IL,,76,3.0,1.0,1,0,1,0,1,0,0,0,1,0,0,0,0,6,6960
6961,Kia,Optima,d158,GRAY,Automatic,78060.0,20247.0,Sedan,Gasoline,IL,,6,2.0,0.0,1,1,1,0,0,0,1,0,0,1,1,0,0,3,6961
6962,Ford,Edge,d923,BLACK,Automatic,38882.0,30988.0,SUV / Crossover,Gasoline,IL,,97,1.0,0.0,1,1,1,1,0,1,0,1,0,0,0,1,0,4,6962
6963,Toyota,Camry,d292,BLACK,Automatic,79224.0,17997.0,Sedan,Gasoline,IL,,35,1.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,7,6963
6964,Chevrolet,Malibu,d622,RED,Automatic,47895.0,23480.0,Sedan,Gasoline,IL,23480.0,61,2.0,0.0,1,1,1,1,1,0,1,1,1,1,0,1,0,5,6964
6965,Chevrolet,Silverado 1500,d630,WHITE,Automatic,19015.0,48977.0,Pickup Truck,Gasoline,IL,53490.0,205,1.0,0.0,1,1,1,0,0,0,0,0,1,1,1,0,0,3,6965
6966,Nissan,Kicks,d2660,BLACK,CVT,15615.0,24891.0,SUV / Crossover,Gasoline,IL,,12,1.0,0.0,1,1,1,1,0,1,1,0,1,1,1,0,0,3,6966
6967,GMC,Terrain,d2042,BLACK,Automatic,46219.0,29590.0,SUV / Crossover,Gasoline,IL,29590.0,34,2.0,0.0,1,1,1,1,0,1,0,1,1,1,1,0,0,4,6967
6968,Chevrolet,Silverado 1500,d630,BLACK,Automatic,95124.0,27763.0,Pickup Truck,Flex Fuel Vehicle,IL,,48,4.0,0.0,1,1,1,0,1,0,0,0,0,0,0,0,0,8,6968
6969,Mitsubishi,Outlander Sport,d2093,BLUE,CVT,34647.0,18669.0,SUV / Crossover,Gasoline,IL,,13,1.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,5,6969
6970,Jeep,Compass,d905,BLUE,CVT,103180.0,14962.0,SUV / Crossover,Gasoline,IL,,61,2.0,0.0,1,0,1,1,0,0,0,0,1,0,0,0,0,6,6970
6971,Lincoln,MKZ Hybrid,d2664,RED,CVT,44591.0,36795.0,Sedan,Hybrid,IL,,77,1.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,6971
6972,Jeep,Grand Cherokee,d490,RED,Automatic,56296.0,35998.0,SUV / Crossover,Gasoline,IL,,90,1.0,1.0,1,1,1,0,1,1,1,0,0,1,1,1,0,3,6972
6973,Ford,Edge,d923,SILVER,Automatic,56440.0,27488.0,SUV / Crossover,Gasoline,IL,,97,1.0,0.0,1,1,1,0,0,0,0,0,0,0,0,1,0,4,6973
6974,Nissan,Versa,d937,WHITE,CVT,7477.0,17991.0,Sedan,Gasoline,IL,,223,3.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,6974
6975,GMC,Acadia,d925,BLACK,Automatic,70657.0,26490.0,SUV / Crossover,Gasoline,IL,26490.0,75,2.0,0.0,1,1,1,1,1,0,1,0,1,1,1,1,0,5,6975
6976,Ford,F-150,d337,WHITE,Automatic,9129.0,52962.0,Pickup Truck,Gasoline,IL,,26,1.0,0.0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,6976
6977,Buick,Encore,d2128,RED,Automatic,107003.0,19499.0,SUV / Crossover,Gasoline,IA,,70,1.0,0.0,0,1,1,1,1,0,1,1,1,1,1,0,0,5,6977
6978,Jeep,Renegade,d2268,UNKNOWN,Automatic,23712.0,26760.0,SUV / Crossover,Gasoline,IL,28995.0,33,1.0,0.0,1,1,1,1,0,0,0,0,1,1,1,0,0,2,6978
6979,Kia,Sorento,d162,RED,Automatic,17947.0,29273.0,SUV / Crossover,Gasoline,IL,31995.0,15,2.0,1.0,1,1,1,1,0,0,1,0,0,0,0,0,0,3,6979
6980,GMC,Canyon,d103,RED,Automatic,70000.0,32922.0,Pickup Truck,Diesel,IL,34990.0,15,2.0,0.0,1,1,1,1,1,1,0,0,1,0,0,0,0,6,6980
6981,Kia,Optima,d158,BLACK,Automatic,32733.0,22938.0,Sedan,Gasoline,IL,28995.0,121,1.0,0.0,1,1,1,0,0,0,1,1,0,1,1,0,0,3,6981
6982,Ford,Expedition,d333,SILVER,Automatic,24558.0,52899.0,SUV / Crossover,Gasoline,IA,,168,1.0,0.0,1,1,1,1,1,0,0,0,0,1,1,1,0,3,6982
6983,Toyota,Tundra,d313,UNKNOWN,Automatic,25801.0,50899.0,Pickup Truck,Gasoline,IA,,30,1.0,0.0,1,1,1,1,1,1,0,1,0,0,0,0,0,4,6983
6984,Dodge,Grand Caravan,d653,SILVER,Automatic,183373.0,4968.0,Minivan,Flex Fuel Vehicle,IL,,45,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6984
6985,Chevrolet,Equinox,d616,GRAY,Automatic,106115.0,17995.0,SUV / Crossover,Gasoline,IL,,23,1.0,0.0,1,1,1,0,1,0,0,0,0,0,0,0,0,5,6985
6986,Ford,Flex,d1049,WHITE,Automatic,109783.0,25579.0,SUV / Crossover,Gasoline,IL,25990.0,69,1.0,0.0,0,1,1,1,1,1,1,1,1,1,1,1,1,4,6986
6987,Subaru,Impreza,d375,RED,CVT,15515.0,22991.0,Hatchback,Gasoline,IL,26440.0,18,1.0,0.0,1,1,1,1,0,0,1,1,0,0,0,0,0,3,6987
6988,Honda,CR-V,d589,BLACK,CVT,73938.0,21917.0,SUV / Crossover,Gasoline,IL,,173,1.0,0.0,1,1,0,0,0,0,0,1,0,0,0,0,0,4,6988
6989,RAM,2500,d2102,WHITE,Automatic,22288.0,69999.0,Pickup Truck,Diesel,IL,,10,1.0,0.0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,6989
6990,Land Rover,Discovery Sport,d2304,WHITE,Automatic,46012.0,25000.0,SUV / Crossover,Gasoline,IL,25413.0,18,3.0,0.0,1,1,1,1,1,1,0,0,0,0,0,1,0,6,6990
6991,Chevrolet,Equinox,d616,RED,Automatic,41307.0,23997.0,SUV / Crossover,Gasoline,IL,,243,1.0,0.0,1,1,1,0,0,0,1,0,0,1,1,1,0,4,6991
6992,Honda,Accord,d585,BLACK,CVT,33410.0,27575.0,Sedan,Gasoline,IL,,26,1.0,1.0,1,1,1,1,0,1,1,1,1,1,1,0,1,3,6992
6993,Porsche,Cayman,d993,BLACK,Automatic,42951.0,53900.0,Coupe,Gasoline,IL,,127,2.0,0.0,0,1,1,1,1,1,0,0,0,0,0,1,0,8,6993
6994,Toyota,Corolla,d295,GRAY,Automatic,55416.0,17690.0,Sedan,Gasoline,IL,,55,1.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,6994
6995,Maserati,Ghibli,d1456,BLUE,Automatic,58916.0,27500.0,Sedan,Gasoline,IL,27985.0,338,4.0,0.0,1,1,1,1,1,1,0,1,0,0,0,0,0,7,6995
6996,Chevrolet,Traverse,d1521,GRAY,Automatic,36980.0,33891.0,SUV / Crossover,Gasoline,IN,,8,1.0,0.0,1,1,1,1,0,0,1,0,1,1,1,1,0,4,6996
6997,Toyota,Avalon,d291,UNKNOWN,Automatic,22488.0,35521.0,Sedan,Gasoline,IN,,2,1.0,0.0,1,1,1,1,0,0,1,1,1,0,0,0,1,3,6997
6998,Honda,CR-V,d589,WHITE,CVT,66316.0,26192.0,SUV / Crossover,Gasoline,IL,,15,1.0,0.0,1,1,1,1,1,0,0,1,0,0,0,0,0,6,6998
6999,Jeep,Wrangler Unlimited,d2412,WHITE,N/A,19800.0,46576.0,SUV / Crossover,Gasoline,IN,,9,1.0,0.0,1,1,1,0,0,0,0,0,0,1,1,0,0,4,6999
7000,Nissan,Kicks,d2660,SILVER,Automatic,10019.0,23990.0,SUV / Crossover,Gasoline,IL,23990.0,143,1.0,0.0,0,1,1,0,0,0,1,0,0,1,1,1,0,2,7000
7001,Toyota,Highlander,d298,UNKNOWN,Automatic,38837.0,41735.0,SUV / Crossover,Gasoline,IN,,44,1.0,0.0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,7001
7002,Chevrolet,Impala,d619,WHITE,N/A,55215.0,26500.0,Sedan,Flex Fuel Vehicle,IN,,5,2.0,0.0,1,1,1,1,1,1,1,1,1,0,0,1,0,5,7002
7003,Toyota,Venza,d1516,UNKNOWN,CVT,5064.0,42700.0,SUV / Crossover,,IL,,54,1.0,0.0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,7003
7004,Hyundai,Kona,d2663,BLACK,Dual,32036.0,27995.0,SUV / Crossover,Gasoline,MO,,56,1.0,0.0,1,1,1,1,1,1,1,1,1,0,0,0,0,3,7004
7005,Chevrolet,Equinox,d616,SILVER,Automatic,37543.0,25977.0,SUV / Crossover,Gasoline,MO,,8,2.0,0.0,1,1,1,1,0,1,1,0,1,1,1,1,0,3,7005
7006,Jeep,Renegade,d2268,UNKNOWN,Automatic,33327.0,23995.0,SUV / Crossover,Gasoline,MO,,104,1.0,0.0,1,1,1,0,0,0,0,0,1,0,0,0,0,4,7006
